Show,lectura,sent_idx,oracion,n_clips_3s,clips_3s,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech,cobertura,clip_oracion,EpId,start_s,stop_s,dur_s
ATMA,Lectura 2,8,"Es extraño el movimiento realizado por Maritza García, siendo anunciada en una bancada pese a estar en una y luego señalar que continuará en Cambio 21.",1,20,0,1,0,0,0,0,0,0,0,0,0,0,0.162,ATMA_2020-05-27_10_23_55_s008.wav,2020-05-27_10_23_55,82.334,94.517,12.184
ATMA,Lectura 2,9,Genera desconcierto frente a lo que suceda de cara a las elecciones de la Mesa Directiva.,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0.383,ATMA_2020-05-27_10_23_55_s009.wav,2020-05-27_10_23_55,94.517,101.4,6.883
ATMA,Lectura 2,10,"La única lista presentada hasta el momento está encabezada por Pedro Olaechea de Acción Republicana y conformada por Karina Beteta de Fuerza Popular, Salvador Heresi de Contigo y Marvin Palma de Cambio 21.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_23_55_s010.wav,2020-05-27_10_23_55,101.4,118.263,16.863
ATMA,Lectura 2,11,Una segunda lista podría ser liderada por Daniel Salaverry.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_23_55_s011.wav,2020-05-27_10_23_55,118.263,123.12,4.857
ATMA,Lectura 2,12,"No obstante, dada la salida de Maritza García de Unidos por la República, la bancada podría quedar en disolución, si es que se retira otro de sus integrantes –Lucio Ávila también era vocero titular de Cambio 21–.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.077,ATMA_2020-05-27_10_23_55_s012.wav,2020-05-27_10_23_55,123.12,137.15,14.03
ATMA,Lectura 3,0,"Sismo de magnitud 4 se reportó en Piura, señala",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_13_s000.wav,2020-05-27_10_24_13,0.0,4.197,4.197
ATMA,Lectura 3,1,"Las autoridades locales del Instituto Nacional de Defensa Civil aún no han reportado daños personales ni materiales a causa del sismo, que ocurrió esta madrugada",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.298,ATMA_2020-05-27_10_24_13_s001.wav,2020-05-27_10_24_13,4.197,14.258,10.06
ATMA,Lectura 3,2,"Un sismo de magnitud 4 se registró a las 3:46 a.m. de este lunes en la región Piura, informó el Instituto",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_13_s002.wav,2020-05-27_10_24_13,14.258,22.36,8.102
ATMA,Lectura 3,3,Geofísico del Perú (IGP) en sus redes sociales.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_13_s003.wav,2020-05-27_10_24_13,22.36,25.008,2.648
ATMA,Lectura 3,4,"De acuerdo con el IGP, el epicentro de este movimiento telúrico se ubicó a 47 kilómetros al noreste de Sullana, en la provincia del mismo nombre, en la región de Piura, y a 31 kilómetros de profundidad.",1,5,0,0,0,0,0,1,0,0,0,0,0,0,0.125,ATMA_2020-05-27_10_24_13_s004.wav,2020-05-27_10_24_13,25.008,37.303,12.295
ATMA,Lectura 3,5,"Las autoridades locales del Instituto Nacional de Defensa Civil (Indeci) aún no han reportado daños personales ni materiales a causa del sismo, que ocurrió esta madrugada.",4,"6,7,8,9",0,1,2,0,0,1,0,0,0,0,0,0,0.854,ATMA_2020-05-27_10_24_13_s005.wav,2020-05-27_10_24_13,37.303,49.161,11.859
ATMA,Lectura 3,6,"En casos de sismo, las autoridades del Indeci recomiendan actuar con calma y tener identificadas las zonas seguras dentro y fuera del hogar, a fin de evitar daños personales que lamentar.",1,10,0,0,1,0,0,0,0,0,0,0,0,0,0.421,ATMA_2020-05-27_10_24_13_s006.wav,2020-05-27_10_24_13,49.161,61.301,12.14
ATMA,Lectura 3,7,"Además, aconsejan tener una mochila de emergencia que contenga herramientas, radio portátil y alimentos básicos enlatados no perecibles.",2,"11,13",0,0,0,0,0,2,0,0,0,0,0,0,0.477,ATMA_2020-05-27_10_24_13_s007.wav,2020-05-27_10_24_13,61.301,70.916,9.615
ATMA,Lectura 3,8,"Perú se ubica en la zona denominada Cinturón de Fuego del Pacífico, donde se registra aproximadamente el 85% de la actividad sísmica mundial.",1,14,0,0,0,0,0,1,0,0,0,0,0,0,0.328,ATMA_2020-05-27_10_24_13_s008.wav,2020-05-27_10_24_13,70.916,80.07,9.154
ATMA,Lectura 4,0,Día de la Educación Inicial: ¿cómo mejorar la relación padre-docente en el aprendizaje infantil en línea?,2,"0,1",0,0,0,0,0,2,0,0,0,0,0,0,0.717,ATMA_2020-05-27_10_24_30_s000.wav,2020-05-27_10_24_30,0.0,6.679,6.679
ATMA,Lectura 4,1,Los padres de familia deben asegurarse de hacer el seguimiento constante a los avances en los cursos y tareas de los niños.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.183,ATMA_2020-05-27_10_24_30_s001.wav,2020-05-27_10_24_30,6.679,13.988,7.309
ATMA,Lectura 4,2,"Con la implementación de la cuarentena, han ocurrido una serie de cambios importantes en nuestras vidas: cambios en la forma en que interactuamos, cambios en el trabajo, y cambios en la educación.",2,"2,3",0,0,0,0,0,2,0,0,0,0,0,0,0.41,ATMA_2020-05-27_10_24_30_s002.wav,2020-05-27_10_24_30,13.988,25.36,11.372
ATMA,Lectura 4,3,"Dentro de este último plano, los roles también han cambiado, particularmente para los padres que, si bien no van a adoptar el rol de maestros, ahora deben involucrarse más directamente en los procesos de aprendizaje de sus hijos, quienes llevan sus clases desde casa.",2,"6,9",0,0,0,0,0,2,0,0,0,0,0,0,0.41,ATMA_2020-05-27_10_24_30_s003.wav,2020-05-27_10_24_30,25.36,42.657,17.298
ATMA,Lectura 4,4,"Por ello, la editorial SM ha puesto a disposición de padres de familia y docentes el espacio Gestionando hijos, cuyo objetivo es brindar de manera gratuita contenido que refuerce la labor educativa de ambos.",1,10,0,0,0,0,0,1,0,0,0,0,0,0,0.114,ATMA_2020-05-27_10_24_30_s004.wav,2020-05-27_10_24_30,42.657,59.288,16.63
ATMA,Lectura 4,5,"Asimismo, Emil Blondet, especialista en asesoría psicopedagógica de la editorial, nos brinda algunas recomendaciones para mejorar esta relación.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s005.wav,2020-05-27_10_24_30,59.288,73.4,14.113
ATMA,Lectura 4,6,Los padres de familia deben asegurarse de hacer el seguimiento constante a los avances en los cursos y tareas de los niños para brindar mayor acompañamiento.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s006.wav,2020-05-27_10_24_30,73.4,83.754,10.354
ATMA,Lectura 4,7,Comunicación continua con los docentes.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s007.wav,2020-05-27_10_24_30,83.754,87.07,3.316
ATMA,Lectura 4,8,La comunicación padre-docente a veces suele ser bastante retador.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s008.wav,2020-05-27_10_24_30,87.07,91.603,4.533
ATMA,Lectura 4,9,"Hay padres que trabajan y cuya carga laboral es demandante; sin embargo, en estos días de confinamiento se debe tratar de tener un esfuerzo especial para lograrlo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.111,ATMA_2020-05-27_10_24_30_s009.wav,2020-05-27_10_24_30,91.603,103.882,12.28
ATMA,Lectura 4,10,Trabajo en equipo.,1,18,0,0,0,0,0,1,0,0,0,0,0,0,1.0,ATMA_2020-05-27_10_24_30_s010.wav,2020-05-27_10_24_30,103.882,105.196,1.314
ATMA,Lectura 4,11,"Es importante que exista una buena relación donde haya, principalmente, confianza.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.071,ATMA_2020-05-27_10_24_30_s011.wav,2020-05-27_10_24_30,105.196,109.641,4.445
ATMA,Lectura 4,12,"Es decir, que se propicie un espacio virtual en el que puedan intercambiar información, en la medida de lo posible, así como resolver dudas.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s012.wav,2020-05-27_10_24_30,109.641,118.35,8.709
ATMA,Lectura 4,13,Esto se basa en que ambos conocen al alumno y pueden aportar positivamente en él.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s013.wav,2020-05-27_10_24_30,118.35,124.0,5.65
ATMA,Lectura 4,14,"Procurar mantener una actitud positiva hacia el docente y hacia la educación online, para transmitirla a sus hijos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s014.wav,2020-05-27_10_24_30,124.0,132.757,8.758
ATMA,Lectura 4,15,Lo que permitirá incrementar la motivación e interés en sus hijos para aceptar la nueva situación de aprendizaje y tener mayor apertura para recibir las clases online.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s015.wav,2020-05-27_10_24_30,132.757,143.039,10.281
ATMA,Lectura 4,16,Docentes con mayores recursos.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s016.wav,2020-05-27_10_24_30,143.039,144.686,1.647
ATMA,Lectura 4,17,"Por su lado, los docentes deben informarse sobre las condiciones de sus alumnos, en vista de adaptar su contenido y sus estrategias.",1,21,0,1,0,0,0,0,0,0,0,0,0,0,0.361,ATMA_2020-05-27_10_24_30_s017.wav,2020-05-27_10_24_30,144.686,152.99,8.304
ATMA,Lectura 4,18,"De otro lado, una relación en la que los padres confíen en que los profesores brindan el contenido de calidad que sus hijos necesitan.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-27_10_24_30_s018.wav,2020-05-27_10_24_30,152.99,160.392,7.402
ATMA,Lectura 16,0,Delincuentes disparan a madre luego de asaltar bodega en Puente Piedra El hijo de la mujer forcejeaba con uno de los hampones.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-28_05_36_59_s000.wav,2020-05-28_05_36_59,0.37,9.559,9.189
ATMA,Lectura 16,1,Ella detuvo la pelea y fue allí cuando este aprovechó para dispararle en la pierna.,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0.453,ATMA_2020-05-28_05_36_59_s001.wav,2020-05-28_05_36_59,9.559,16.181,6.622
ATMA,Lectura 16,2,Los esfuerzos de Rosa Ticona Farías para dirigir su bodega son amenazados por la delincuencia.,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0.435,ATMA_2020-05-28_05_36_59_s002.wav,2020-05-28_05_36_59,16.181,23.082,6.901
ATMA,Lectura 16,3,"Este último viernes fue víctima de un nuevo asalto, en la urbanización urbanización Augusto Bedoya, en Puente Piedra.",2,"7,8",0,0,0,0,0,2,0,0,0,0,0,0,0.652,ATMA_2020-05-28_05_36_59_s003.wav,2020-05-28_05_36_59,23.082,30.918,7.835
ATMA,Lectura 16,4,"Fueron tres delincuentes de nacionalidad peruana quienes, con arma en mano, ingresaron a su local ubicado en las inmediaciones del supermercado Tottus.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.066,ATMA_2020-05-28_05_36_59_s004.wav,2020-05-28_05_36_59,30.918,44.472,13.555
ATMA,Lectura 16,5,"Al promediar las 3 de la tarde del día viernes, los hampones ingresaron y asaltaron a dos clientes que se hallaban en el lugar.",2,"14,15",1,0,1,0,0,0,0,0,0,0,0,0,0.382,ATMA_2020-05-28_05_36_59_s005.wav,2020-05-28_05_36_59,44.472,53.907,9.435
ATMA,Lectura 16,6,"“Estaba en el interior de la tienda, cuando escucho que mi hijo grita a uno de los delincuentes”, dijo la madre de familia.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.116,ATMA_2020-05-28_05_36_59_s006.wav,2020-05-28_05_36_59,53.907,61.093,7.185
ATMA,Lectura 16,7,"Al oír los gritos, ella sale y ve que uno de los delincuentes estaba en la puerta con un arma y dice que aquello no se trata de un juego.",1,19,0,0,0,0,0,1,0,0,0,0,0,0,0.303,ATMA_2020-05-28_05_36_59_s007.wav,2020-05-28_05_36_59,61.093,70.847,9.755
ATMA,Lectura 16,8,Fue este quien asaltó a uno de los clientes y luego huyó.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.009,ATMA_2020-05-28_05_36_59_s008.wav,2020-05-28_05_36_59,70.847,75.797,4.95
ATMA,Lectura 16,9,La madre señala que su esposo se enfrentó al segundo de los delincuentes dándole un empujón porque no alcanzaron a ver ningún arma.,3,"22,23,24",0,1,0,0,0,1,0,0,0,0,0,0,0.73,ATMA_2020-05-28_05_36_59_s009.wav,2020-05-28_05_36_59,75.797,87.312,11.515
ATMA,Lectura 16,10,"“Si veíamos el arma no oponíamos resistencia”, dijo la mujer.",2,"26,27",0,0,0,0,0,2,0,0,0,0,0,0,0.466,ATMA_2020-05-28_05_36_59_s010.wav,2020-05-28_05_36_59,87.312,94.787,7.475
ATMA,Lectura 16,11,Fue entonces cuando el esposo de la víctima empezó a gritar que la policía se hallaba cerca.,2,"28,29",0,0,0,0,0,2,0,0,0,1,0,0,0.783,ATMA_2020-05-28_05_36_59_s011.wav,2020-05-28_05_36_59,94.787,101.586,6.799
ATMA,Lectura 16,12,"Ante las exclamaciones, él huye del lugar y corre tras el primer asaltante.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-28_05_36_59_s012.wav,2020-05-28_05_36_59,101.586,106.936,5.35
ATMA,Lectura 16,13,"Sin embargo, al interior de la tienda, el hijo de Rosa Ticona Farías aún forcejeaba con uno de los malhechores.",1,33,0,0,1,0,0,0,0,0,0,0,0,0,0.386,ATMA_2020-05-28_05_36_59_s013.wav,2020-05-28_05_36_59,106.936,113.868,6.931
ATMA,Lectura 16,14,"Salen de la tienda, aún forcejeando y nadie nota que este tiene un arma.",2,"34,35",0,0,0,0,0,2,0,0,0,0,0,0,0.748,ATMA_2020-05-28_05_36_59_s014.wav,2020-05-28_05_36_59,113.868,119.112,5.245
ATMA,Lectura 16,15,Fue cuando la angustiada madre decide apartar a su hijo del delincuente.,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0.588,ATMA_2020-05-28_05_36_59_s015.wav,2020-05-28_05_36_59,119.112,123.0,3.888
ATMA,Lectura 16,16,"Y el malhechor al verse libre, saca el arma y le dispara en la pierna a la mujer.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.402,ATMA_2020-05-28_05_36_59_s016.wav,2020-05-28_05_36_59,123.0,128.148,5.147
ATMA,Lectura 16,17,La bala ingresó por el muslo derecho y salió cerca de la rodilla de la víctima.,1,38,0,0,0,0,0,1,0,0,0,0,0,0,0.344,ATMA_2020-05-28_05_36_59_s017.wav,2020-05-28_05_36_59,128.148,132.923,4.775
ATMA,Lectura 16,18,Tras recibir el disparo fue internada en un hospital de la zona y salió de alta recién este domingo.,2,"41,42",0,0,0,0,0,2,0,0,0,0,0,0,0.337,ATMA_2020-05-28_05_36_59_s018.wav,2020-05-28_05_36_59,132.923,142.139,9.216
ATMA,Lectura 16,19,Familiares y vecinos la recibieron con muestras de cariño.,1,43,0,0,0,0,0,1,0,0,0,0,0,0,0.563,ATMA_2020-05-28_05_36_59_s019.wav,2020-05-28_05_36_59,142.139,145.376,3.237
ATMA,Lectura 16,20,"Vecinos de la mujer denuncian inseguridad en la zona, puesto que en solo nueve años ella ha sido víctima de dos asaltos.",2,"47,48",0,0,0,1,0,1,0,0,0,0,0,0,0.48,ATMA_2020-05-28_05_36_59_s020.wav,2020-05-28_05_36_59,145.376,155.037,9.661
ATMA,Lectura 17,0,"Capturan a banda de delincuentes extranjeros en El Agustino [VIDEO] Uno de los sujetos, que ya se encontraba esposado, intentó huir, pero fue perseguido y reducido por una suboficial pese a los 1.90 metros de estatura del hombre",2,"0,2",0,0,1,0,0,1,0,0,0,0,0,0,0.336,ATMA_2020-05-28_05_38_09_s000.wav,2020-05-28_05_38_09,0.0,17.858,17.858
ATMA,Lectura 17,1,"Tres ciudadanos venezolanos fueron detenidos luego de asaltar una bodega ubicada en la asociación de vivienda Ancieta, en El Agustino.",1,6,0,0,0,0,0,1,0,0,0,0,0,0,0.177,ATMA_2020-05-28_05_38_09_s001.wav,2020-05-28_05_38_09,17.858,29.12,11.262
ATMA,Lectura 17,2,"La Policía les decomisó un arma de fuego, varios celulares y billeteras presuntamente robados y droga.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.134,ATMA_2020-05-28_05_38_09_s002.wav,2020-05-28_05_38_09,29.12,36.58,7.46
ATMA,Lectura 17,3,"Según testimonios, los hombres bajaron de un auto, entraron al establecimiento y, con arma en mano, amenazaron a dos personas que se encontraban en el lugar para robarles sus pertenencias.",3,"11,12,13",0,0,0,0,0,3,0,0,0,0,0,0,0.6,ATMA_2020-05-28_05_38_09_s003.wav,2020-05-28_05_38_09,36.58,49.252,12.672
ATMA,Lectura 17,4,"“Se aparece una persona, quise reaccionar, pero sacó una pistola y me apuntó la cabeza, me dijo ‘dame todo lo que tienes’, mi celular, mi billetera”, señaló una de las víctimas a América Noticias.",3,"17,19,20",0,1,0,0,0,2,1,0,0,0,0,0,0.414,ATMA_2020-05-28_05_38_09_s004.wav,2020-05-28_05_38_09,49.252,68.68,19.427
ATMA,Lectura 17,5,"Luego del asalto, los ciudadanos venezolanos subieron al auto en el que llegaron y huyeron.",1,22,0,0,0,0,0,1,0,0,0,0,0,0,0.589,ATMA_2020-05-28_05_38_09_s005.wav,2020-05-28_05_38_09,68.68,74.96,6.28
ATMA,Lectura 17,6,"Sin embargo, los efectivos de la Unidad de Emergencia Centro, que se encontraban haciendo el servicio de patrullaje, fueron alertados por los vecinos.",1,25,0,0,0,0,0,1,0,0,0,0,1,0,0.394,ATMA_2020-05-28_05_38_09_s006.wav,2020-05-28_05_38_09,74.96,83.66,8.7
ATMA,Lectura 17,7,"Tras percatarse de que eran perseguidos por la Policía, los sujetos intentaron darse a la fuga.",1,26,0,0,0,0,0,0,0,0,0,0,1,0,0.418,ATMA_2020-05-28_05_38_09_s007.wav,2020-05-28_05_38_09,83.66,89.86,6.2
ATMA,Lectura 17,8,"Salieron del vehículo y empezaron a correr en diferentes direcciones, pero pudieron ser reducidos y esposados.",2,"31,32",0,0,2,0,0,0,0,0,0,0,0,0,0.299,ATMA_2020-05-28_05_38_09_s008.wav,2020-05-28_05_38_09,89.86,98.662,8.803
ATMA,Lectura 17,9,"Aún así, la persistencia de uno de los delincuentes fue tal, que no le importó tener las manos atadas y trató de huir.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.164,ATMA_2020-05-28_05_38_09_s009.wav,2020-05-28_05_38_09,98.662,106.74,8.077
ATMA,Lectura 17,10,"No obstante, la suboficial Daisha Román Castro fue tras el hombre por varias cuadras y logró capturarlo pese a sus 1,90 metros de estatura.",3,"37,38,41",1,0,0,0,0,1,0,0,0,0,0,0,0.552,ATMA_2020-05-28_05_38_09_s010.wav,2020-05-28_05_38_09,106.74,120.52,13.78
ATMA,Lectura 17,11,"Según las investigaciones policiales, uno de los detenidos tiene antecedentes por robo agravado en la ciudad de Caracas, en Venezuela.",1,44,0,0,0,0,0,1,0,0,0,0,0,0,0.466,ATMA_2020-05-28_05_38_09_s011.wav,2020-05-28_05_38_09,120.52,128.4,7.88
ATMA,Lectura 17,12,Por el momento se encuentran en la Depincri de El Agustino y se está evaluando la deportación al país de origen.,4,"45,46,48,49",0,2,0,0,0,2,0,0,0,0,0,0,0.986,ATMA_2020-05-28_05_38_09_s012.wav,2020-05-28_05_38_09,128.4,137.69,9.29
ATMA,Lectura 18,0,Ciro Maguiña afirma que “ola” del COVID-19 debe salir del país en dos o tres semanas,2,"0,1",0,0,0,0,0,1,0,0,0,0,0,0,0.747,ATMA_2020-05-28_05_38_22_s000.wav,2020-05-28_05_38_22,0.0,7.753,7.753
ATMA,Lectura 18,1,"El médico infectólogo aseguró que se debe mantener el uso de mascarillas y la aplicación del distanciamiento social, pues advirtió que existe el peligro de un “segundo rebrote”",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0.215,ATMA_2020-05-28_05_38_22_s001.wav,2020-05-28_05_38_22,7.753,19.413,11.66
ATMA,Lectura 18,2,"El vicedecano del Colegio Médico del Perú, Ciro Maguiña consideró que la “ola” del coronavirus (COVID-19) continúa en el Perú pero que debería salir en unas dos o tres semanas.",4,"5,6,8,10",0,0,0,1,0,2,0,0,0,1,0,0,0.654,ATMA_2020-05-28_05_38_22_s002.wav,2020-05-28_05_38_22,19.413,33.758,14.345
ATMA,Lectura 18,3,"“La ola (del COVID-19) continúa pero felizmente debe salir en dos o tres semanas en Perú, la catástrofe sanitaria ya lo estamos viviendo en muchas regiones de Perú”, expresó el médico infectólogo en una entrevista con la periodista Patricia Janiot de Univisión.",5,"11,13,14,15,18",0,2,0,0,0,3,0,0,0,0,0,0,0.543,ATMA_2020-05-28_05_38_22_s003.wav,2020-05-28_05_38_22,33.758,57.62,23.862
ATMA,Lectura 18,4,"No obstante, precisó que se debe mantener el uso de mascarillas y la aplicación del distanciamiento social, pues advirtió que existe el peligro de un “segundo rebrote” debido a la pobreza e informalidad que existe en el país.",2,"23,24",0,0,0,0,0,2,0,0,0,0,0,0,0.386,ATMA_2020-05-28_05_38_22_s004.wav,2020-05-28_05_38_22,57.62,73.15,15.53
ATMA,Lectura 18,5,Planteó la implementación de cercos comunitarios focalizados para contener el COVID-19.,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0.356,ATMA_2020-05-28_05_38_22_s005.wav,2020-05-28_05_38_22,75.57,82.2,6.63
ATMA,Lectura 18,6,"El especialista afirmó que la alta cifra de contagiados en Perú, que este miércoles llegó a 135.905, y de fallecidos, que hoy alcanzó los 3.983, es resultado del sinceramiento de la data a consecuencia de la masificación de las pruebas rápidas para detectar el COVID-19. “¿Porqué estamos en segundo (puesto) de la cifra de contagiados en América Latina?",7,"28,29,31,32,34,36,38",1,0,0,0,0,5,0,0,0,0,0,0,0.568,ATMA_2020-05-28_05_38_22_s006.wav,2020-05-28_05_38_22,82.2,113.884,31.684
ATMA,Lectura 18,7,"Porque las pruebas han sincerado (la data), no son 120 mil (pacientes) graves, la mayoría son leves, felizmente, pero afectan el manejo hospitalario y comunitario”, afirmó Maguiña.",4,"42,45,46,48",1,0,1,0,0,3,0,0,0,0,0,0,0.653,ATMA_2020-05-28_05_38_22_s007.wav,2020-05-28_05_38_22,113.884,130.618,16.734
ATMA,Lectura 18,8,"“En el Perú, particularmente, seguimos creciendo, al igual que Chile, los muertos son como consecuencia de todo lo acumulado.",2,"49,51",0,0,0,0,0,2,0,0,0,1,0,0,0.644,ATMA_2020-05-28_05_38_22_s008.wav,2020-05-28_05_38_22,130.618,139.18,8.562
ATMA,Lectura 18,9,"Las curvas usualmente duran 12 semanas, como ha pasado en el mundo, lo que pasa es que cada país tiene su curva”, enfatizó.",4,"52,53,55,57",1,1,0,0,0,2,0,0,0,0,0,0,0.833,ATMA_2020-05-28_05_38_22_s009.wav,2020-05-28_05_38_22,139.18,150.27,11.09
ATMA,Lectura 19,0,Sunedu: nuevo reglamento de licenciamiento no representa una “segunda oportunidad” para universidades con cese,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.307,ATMA_2020-05-28_05_38_39_s000.wav,2020-05-28_05_38_39,0.17,9.938,9.768
ATMA,Lectura 19,1,La entidad se pronunció tras la publicación del Reglamento del Procedimiento de Licenciamiento para Universidades Nuevas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ATMA_2020-05-28_05_38_39_s001.wav,2020-05-28_05_38_39,9.938,21.788,11.85
